3.085216260301522073e-01,3.148441052051675904e-01,1.297526114183397139e+00,5.945269545674242151e-02,3.713685035570318815e-02
3.046118938669104548e-01,3.140234080021638285e-01,1.307508589440236957e+00,5.691236197821761961e-02,3.866227339519416606e-02
3.042376299021640196e-01,3.115764152837518508e-01,1.308587936286262021e+00,5.872680242917240057e-02,4.029882525352582873e-02
3.097221054161257148e-01,3.165561863551458743e-01,1.298618903763307353e+00,5.974622993442717245e-02,3.825446021904343324e-02
3.068411078903549027e-01,3.141631696650172834e-01,1.299435437900899215e+00,5.978658365078266812e-02,3.764905489092763152e-02
3.034471878398680711e-01,3.109818275929593367e-01,1.307822654495545356e+00,5.787046209239091188e-02,3.751970976563626797e-02
3.061513529011536394e-01,3.155631367725209580e-01,1.294356247730746645e+00,5.687371220178018272e-02,3.931515942436046573e-02
3.008100632444060119e-01,3.099479023853798365e-01,1.313397823454824254e+00,5.499246321701456441e-02,3.788895843876343567e-02
3.042041777598834540e-01,3.128060558784550582e-01,1.312611970354879087e+00,5.600767633828130504e-02,3.869149128197559018e-02
3.068925046079050700e-01,3.156799653738456835e-01,1.294454246996359359e+00,5.580196657887186856e-02,3.768451676198496247e-02
3.106760561206214910e-01,3.180260721609902697e-01,1.276306078602009730e+00,5.919236615296261106e-02,3.702327101227322753e-02
3.032766575585151836e-01,3.107345512527509013e-01,1.312441682708541668e+00,5.712113510747190981e-02,3.806375901300099174e-02
2.974418787592126856e-01,3.063600969848948585e-01,1.329301532812915632e+00,5.748298171563561570e-02,3.976483928708831467e-02
3.082777693988670298e-01,3.149334906038361304e-01,1.310284971811258803e+00,5.826944875158520526e-02,3.706534129601861405e-02
3.042752762779580289e-01,3.131534963746031019e-01,1.296438740655909694e+00,5.827505800967476557e-02,3.937679314019537635e-02
3.082711894495828164e-01,3.164474680854546529e-01,1.306181629808110145e+00,5.644852280544247064e-02,3.815754799982271073e-02
3.102009665852430986e-01,3.184811792226623917e-01,1.288070201851722274e+00,5.572579121204822294e-02,3.858429586358794183e-02
3.044472569597463374e-01,3.111420084055893653e-01,1.316859803852846733e+00,5.797805439068152988e-02,3.771413971708762608e-02
3.088013976079513334e-01,3.166731214705479358e-01,1.314578810780234752e+00,5.692661190789524012e-02,3.903415576068910986e-02
3.134569755532894964e-01,3.208180888967820943e-01,1.286533188681722839e+00,5.958052281190916177e-02,3.835477983217232267e-02
2.996280827640643296e-01,3.063678036203714705e-01,1.319743793599474468e+00,5.677862968574400732e-02,3.700731077328861529e-02
3.097524265738613725e-01,3.182536245759878257e-01,1.298367154478628382e+00,5.777379458804307588e-02,4.032106695040831718e-02
3.108857208854649556e-01,3.188729960277008058e-01,1.303429392910245843e+00,6.053180607014060910e-02,4.123930258923629022e-02
3.097323616544513936e-01,3.175440091524076580e-01,1.285593549364920873e+00,5.888864173001142482e-02,4.028438234371529980e-02
3.061047750102460219e-01,3.138567998054327957e-01,1.308173895628036432e+00,5.493888770298020058e-02,3.925999690065803960e-02
3.083768412333013353e-01,3.147598977002183940e-01,1.306729883025443018e+00,5.935751611945090656e-02,3.837418620831389848e-02
3.017568931511309671e-01,3.093755518059125298e-01,1.319701284714563716e+00,5.705191683427855015e-02,3.873390391955264245e-02
3.027312899493081466e-01,3.100735880192685423e-01,1.319869917883963018e+00,5.836458051876895065e-02,3.811569435498041170e-02
3.055538782947250787e-01,3.118300470073726016e-01,1.324582792549804600e+00,5.927627449868126674e-02,3.824603636786372968e-02
3.011917737681189533e-01,3.077713222975804186e-01,1.321048728760634061e+00,6.011935514255353080e-02,3.843463995155807500e-02
3.079694736125690446e-01,3.139781823528680627e-01,1.299407035693843193e+00,5.823238976868644334e-02,3.687833517399356081e-02
3.102526997967301470e-01,3.183679723047688204e-01,1.310223900501485739e+00,5.636087232867844493e-02,3.980081095587405943e-02
2.997650594838073834e-01,3.067497998468227682e-01,1.330190560385599019e+00,5.551783846157731100e-02,3.760103234506916720e-02
3.010952007329375513e-01,3.104106978362161651e-01,1.322801519068741660e+00,5.400909256189777990e-02,3.797615755347965444e-02
3.049204204966100007e-01,3.111955436312640599e-01,1.309853727540110313e+00,5.810371610528434344e-02,3.678372622854023805e-02
3.082321795897224881e-01,3.155934753856727282e-01,1.279536399869478647e+00,5.798673137513921105e-02,3.896909570129444833e-02
3.139283995553546203e-01,3.203948078006618738e-01,1.295891988533638850e+00,5.658082741432732266e-02,3.690981835411764889e-02
3.094114191791267898e-01,3.164435059035822784e-01,1.295346080777557418e+00,5.751758082156820107e-02,3.813908704914898556e-02
3.059348447794401626e-01,3.124314988393058212e-01,1.300062946622112303e+00,5.659095943137624346e-02,3.661218302733532798e-02
3.098123930479537158e-01,3.194592800235361851e-01,1.295640491930288629e+00,5.561219274463777978e-02,4.010716853522457853e-02
3.100978887230591008e-01,3.176002096861881840e-01,1.296631105242857629e+00,5.853146377021808261e-02,3.918262149324799881e-02
3.022081073869997137e-01,3.088590988141631799e-01,1.305287308613148678e+00,5.841366693850070374e-02,3.726665597736805724e-02
3.002066124659998336e-01,3.097240164398504247e-01,1.320373139222987158e+00,5.585786392640217785e-02,4.004744039687323232e-02
3.021781420925213069e-01,3.101525217283160885e-01,1.309162323711982712e+00,5.625095446439556945e-02,3.894592061787407328e-02
3.068577516305041608e-01,3.142815643345383547e-01,1.298243871474334732e+00,5.747561237636942405e-02,3.910420400497183202e-02
3.031823141706097569e-01,3.094808749536332448e-01,1.309166093756685578e+00,5.874843723271639534e-02,3.866410565681321909e-02
3.090497586929956131e-01,3.171042031952001627e-01,1.310384026387526823e+00,5.524893942099760175e-02,3.886660721531184221e-02
3.154334146203404687e-01,3.207656752938732314e-01,1.290712476784480200e+00,6.151146118066275204e-02,3.723547924342170828e-02
3.037023378486518599e-01,3.085345130165393357e-01,1.307378594793912274e+00,5.839519452623886248e-02,3.561818240044267031e-02
3.076165595466650582e-01,3.143489634852489334e-01,1.310161673965076989e+00,5.904259961003129747e-02,3.899626761723821305e-02
3.002971655622715952e-01,3.075201018078993487e-01,1.352984123549275219e+00,5.694164648221386460e-02,3.767589458370824290e-02
3.104936332602808990e-01,3.167278756791363503e-01,1.295493063491341523e+00,5.636437267926634048e-02,3.740408932023223804e-02
3.023100642742733157e-01,3.106508081059535242e-01,1.315127544045273655e+00,5.663879896644963968e-02,3.854184323566359205e-02
3.053991642553368080e-01,3.124584643755809465e-01,1.320418101248000520e+00,5.686982722018341790e-02,3.798242543650966196e-02
3.061907895676855285e-01,3.138768662308668578e-01,1.294011989544702423e+00,5.701193161741616861e-02,3.851897519516694901e-02
3.117058426531924553e-01,3.183018330146216712e-01,1.299038707523024749e+00,5.520898068048892687e-02,3.688528276470336847e-02
3.018860825163185990e-01,3.075393599830597013e-01,1.318545740933989574e+00,5.518953111247992122e-02,3.583486745229404885e-02
3.031161758166897036e-01,3.098439394437225713e-01,1.298973540660594006e+00,5.738328737570370236e-02,3.781482054496662637e-02
3.124272621731800648e-01,3.201127747747002927e-01,1.281536519700962051e+00,5.526010586430758764e-02,3.859866905795042435e-02
3.054758685126963136e-01,3.126120757501120728e-01,1.305616325809462408e+00,5.755313778613074804e-02,3.945958062523266530e-02
3.120194663504439747e-01,3.189723134247133274e-01,1.283678642294454164e+00,5.994445128843436943e-02,3.894842187395181760e-02
3.120782791385337540e-01,3.200555358134782868e-01,1.289414599341545564e+00,5.806833647590814440e-02,4.056666033720428277e-02
3.077438820833969801e-01,3.160127693677300953e-01,1.309671132163379825e+00,5.671059416425978245e-02,4.111293344678358663e-02
3.045518084987405283e-01,3.110199083297416900e-01,1.316302630149138508e+00,5.870965876521407056e-02,3.958050950933520579e-02
3.074752975438331259e-01,3.148162274349534107e-01,1.318149094030900415e+00,5.685571711271983353e-02,4.026264121377207128e-02
3.065576618601115744e-01,3.127705968073891118e-01,1.306183083393946509e+00,5.816691136123720851e-02,3.871373145928382054e-02
3.023634274434132130e-01,3.088534318593996741e-01,1.330040412005785821e+00,5.583148482850355809e-02,3.713659844860305731e-02
3.122408024838276286e-01,3.175493978942831585e-01,1.298499999328560417e+00,5.866128426113580152e-02,3.716802249644781536e-02
3.053196911262372470e-01,3.105399399120269965e-01,1.309593234747217450e+00,5.984779216103740251e-02,3.762209821954300842e-02
3.049457346887000098e-01,3.128958345179571054e-01,1.318659514146989009e+00,5.826634235098502451e-02,3.921126469587300767e-02
3.119716415971224288e-01,3.175141723584992137e-01,1.323061628529806466e+00,5.721544333746467204e-02,3.741610101539656619e-02
3.041913920318523035e-01,3.104078441067947280e-01,1.315081314496008069e+00,5.783326896519302984e-02,3.803900984012834052e-02
3.131843100000735736e-01,3.203595128749216481e-01,1.296546627571038002e+00,5.464962119027325788e-02,3.823347135475761716e-02
3.157561617041086954e-01,3.231491055593860295e-01,1.280651186874202097e+00,5.608089164765176632e-02,3.937570298748984537e-02
3.009557683361916425e-01,3.090095328901276139e-01,1.330752254843625026e+00,5.476047723920282606e-02,3.808996130288846982e-02
3.097520547091698884e-01,3.159879822322754217e-01,1.296918736144148099e+00,5.994739660755579042e-02,4.006886939156625860e-02
3.051878900632374325e-01,3.127092440375921489e-01,1.310422651559825402e+00,5.898583518707797152e-02,3.999747764453281951e-02
3.031521823119466830e-01,3.080885747028578869e-01,1.304446519209620403e+00,5.790972991373324191e-02,3.810513774530897152e-02
3.129957351723288150e-01,3.184440396015826291e-01,1.310997597490349387e+00,5.826518097240527411e-02,3.735220245043161663e-02
2.976466685408652446e-01,3.058371169109992960e-01,1.321690926653961151e+00,5.568477013451783586e-02,4.014954847468773375e-02
3.082026718907449059e-01,3.149541258603741345e-01,1.324287742851319338e+00,5.957094496083578661e-02,4.012112048212738286e-02
3.066442258386686270e-01,3.128736075959552276e-01,1.296654040988455492e+00,5.827681309134100790e-02,3.841991506364791226e-02
3.062147587843652152e-01,3.126242936989558352e-01,1.304052865224132329e+00,5.973836961633958997e-02,3.869173097505013148e-02
3.035523636150390114e-01,3.105991758874829256e-01,1.317917641651940697e+00,5.625013730633413034e-02,3.786046768043146993e-02
3.059199594224382701e-01,3.118380133677494115e-01,1.304328837051729195e+00,5.742995111077379283e-02,3.731685182473306467e-02
3.042229531733440795e-01,3.092065615910745136e-01,1.306797611265975378e+00,5.799305162526647434e-02,3.602232271037559413e-02
3.039881176834366983e-01,3.111281826059984490e-01,1.313327760611075146e+00,5.731030365018222050e-02,4.038480054052853707e-02
3.020772321970590091e-01,3.089988643381738620e-01,1.345148943633025729e+00,5.830959582670030422e-02,3.974009009265445230e-02
3.117467306744473032e-01,3.195752619052104615e-01,1.305032991096689354e+00,5.639129869272579282e-02,4.000512962996683602e-02
3.068129694184478784e-01,3.122823444764815659e-01,1.313209306397063125e+00,5.881621633349402856e-02,3.917529973068217125e-02
3.104961524823035002e-01,3.176447226940407598e-01,1.305381593928927497e+00,5.714387885488099450e-02,3.968778146243170935e-02
3.063532784611141535e-01,3.132694989098326888e-01,1.310587320173288051e+00,5.611611062556933621e-02,4.031167275832257119e-02
3.094901538402420327e-01,3.150627667359473527e-01,1.303862748250359305e+00,5.516543053858892487e-02,3.725378238189445274e-02
3.061951012091099211e-01,3.128921179426006338e-01,1.320760533545989102e+00,5.833095538282866838e-02,3.914589480292991058e-02
3.053078393402800517e-01,3.127272221409428399e-01,1.328534350961497745e+00,5.736389116138108230e-02,3.927280809059645328e-02
3.029402345032362609e-01,3.094941701511160770e-01,1.322545002981031947e+00,5.422002644068543015e-02,3.729895548154516655e-02
3.085143166982391993e-01,3.126557150356094605e-01,1.312674764191511301e+00,5.676489789001223918e-02,3.685413829876137831e-02
3.084295671774314185e-01,3.142475213995910011e-01,1.322825009280331532e+00,5.903843359811895841e-02,3.871873618235197739e-02
3.073906287670516435e-01,3.134613619058165823e-01,1.315246470454767502e+00,5.681350189593665362e-02,3.871300810172692564e-02
2.999851205770716622e-01,3.046900261835559509e-01,1.328740287853652280e+00,5.768916670327497304e-02,3.624144686191822090e-02
3.122675721450177133e-01,3.189236587842015913e-01,1.292435987108444317e+00,5.820230475414728960e-02,4.023096933237224615e-02
3.081198030511131947e-01,3.142773574686714699e-01,1.308551886249581742e+00,5.671915931026247359e-02,3.885116908658554219e-02
3.106596079866910110e-01,3.172471718533122487e-01,1.292749069788051708e+00,5.730844212771281365e-02,3.911514406080927875e-02
3.041025039704984279e-01,3.088446241773538103e-01,1.310252118143840461e+00,5.757710366370167449e-02,3.611034915693280001e-02
3.062983941315061132e-01,3.113723449193375736e-01,1.322667808817944879e+00,5.850213168632684146e-02,3.759035058565271537e-02
3.133117024308340604e-01,3.176590924098859903e-01,1.308750319707810750e+00,6.224264093967805250e-02,3.976611957949830606e-02
3.026466218047737522e-01,3.096170674684207702e-01,1.327785538122129738e+00,5.698785476446303899e-02,4.006437695135353638e-02
3.050831505492688223e-01,3.109603029845591227e-01,1.318726933354444686e+00,5.914913138619053851e-02,3.807478238740179960e-02
3.047539253439185969e-01,3.113110416309050055e-01,1.313866830012912379e+00,5.521074512309815524e-02,3.917268322798379832e-02
3.082089002784579312e-01,3.137679414298731873e-01,1.301057288684602797e+00,5.658996528338364890e-02,3.806126328187546537e-02
3.062386084233237882e-01,3.114705353615186967e-01,1.310076758070827685e+00,5.818160620814243067e-02,3.856307039421387473e-02
3.060666869870133922e-01,3.123886221352992210e-01,1.303306396373810516e+00,5.778565690677058692e-02,3.892875711811976530e-02
3.020799944581810115e-01,3.104138293917785285e-01,1.335879028354017395e+00,5.526691104181086223e-02,3.935186519915005038e-02
3.018169703358973277e-01,3.085547916042023497e-01,1.323516170451946694e+00,5.803653944838152445e-02,4.046727009574667411e-02
2.976303935270950274e-01,3.035981711128768468e-01,1.350544168168985149e+00,5.795067171936443828e-02,3.753257312764975151e-02
3.020705034818176871e-01,3.079185545710094729e-01,1.317564918339817703e+00,5.701086567567378860e-02,3.791159607297383410e-02
3.085289444084618471e-01,3.139344663644536015e-01,1.305975650592687609e+00,5.882219409902148671e-02,3.823937787614960920e-02
