3.838143638056422113e-01,3.938038969756863517e-01,1.283880702288310083e+00,5.760257576014913422e-02,3.333447809868923806e-02
3.814212198930488906e-01,3.892297664440343419e-01,1.272205460977887670e+00,5.854857220865865991e-02,3.215728457900197262e-02
3.768517322634268862e-01,3.863318482997555314e-01,1.298098833311428946e+00,5.638841280578098941e-02,3.248840376261484530e-02
3.833157289050221905e-01,3.927738125283005699e-01,1.272619184993291963e+00,5.762186318845673866e-02,3.473344505601282800e-02
3.830059873421785555e-01,3.921862019270032085e-01,1.257149186697099186e+00,5.822019020065105632e-02,3.235739703220712193e-02
3.846090842374936258e-01,3.947900963359515791e-01,1.268248028725901033e+00,5.742090097869699539e-02,3.537670678577391203e-02
3.796739060588053549e-01,3.896229388107831926e-01,1.288607764566979341e+00,5.588696675393441116e-02,3.275373325076202935e-02
3.808999758270621427e-01,3.912320347151326261e-01,1.289030250882110540e+00,5.601394014079792011e-02,3.343235438117573427e-02
3.816061300122175481e-01,3.904774583035501290e-01,1.273851622170895093e+00,5.726971157577590010e-02,3.156403865077470755e-02
3.829859577993108832e-01,3.918972080831446547e-01,1.272687690110894332e+00,5.851027157280187102e-02,3.321933312624082008e-02
3.784308677772598717e-01,3.898702921421497436e-01,1.274650475864707255e+00,5.339787014709150570e-02,3.320661145286156468e-02
3.824153683936408754e-01,3.915679164226859577e-01,1.278801140585650309e+00,5.773498146264394171e-02,3.365246288923253587e-02
3.834248006765096362e-01,3.950906884006392672e-01,1.281378102980770706e+00,5.818057713618445675e-02,3.678690475772210949e-02
3.877036944973775712e-01,3.969410118233102081e-01,1.302423787826351598e+00,5.803980669715155111e-02,3.382262928613206238e-02
3.809519818358940713e-01,3.918291429885064625e-01,1.286506587724002726e+00,5.617512170789897702e-02,3.295687101884022668e-02
3.798755075170913709e-01,3.893202986661307707e-01,1.275485359884848346e+00,5.895592064840485258e-02,3.343198193819599956e-02
3.844726484612434048e-01,3.952355007932243924e-01,1.277500059618581929e+00,5.661283680677502150e-02,3.389352421731278014e-02
3.809943379644592509e-01,3.904435096672886907e-01,1.270256530246332227e+00,5.831749442125307159e-02,3.335367240845871217e-02
3.839965459963369798e-01,3.926941516144357713e-01,1.272905325125335274e+00,5.916959068666217958e-02,3.285402888094645507e-02
3.784603791099809822e-01,3.877815137501074982e-01,1.291872653226514345e+00,5.864391182340466385e-02,3.268303991298790456e-02
3.816714743814838551e-01,3.921848605733316839e-01,1.269630304288437594e+00,5.725248862888784179e-02,3.384998813339364782e-02
3.803021459354888889e-01,3.893646381681936663e-01,1.305187852437151852e+00,5.753627892046276476e-02,3.079852437706539700e-02
