523292,135500,26476,5039,865,180,32,10,2
127317,68049,21480,5688,1345,316,66,16,1
25220,21495,9868,3643,1076,290,73,15,6
4700,5688,3617,1598,597,201,76,20,7
952,1341,1173,637,308,96,43,6,5
169,303,289,217,116,53,16,6,2
43,42,88,59,44,15,9,3,1
9,13,17,15,9,9,0,1,1
0,5,5,3,5,3,1,3,1
