522935,135184,26699,5002,978,177,37,7,0
127690,67613,21453,5832,1338,343,67,11,6
25002,21310,10033,3651,1140,298,88,18,4
4860,5850,3575,1652,656,207,77,28,4
934,1420,1099,602,286,116,36,14,3
179,326,311,210,107,49,14,11,4
38,72,88,61,36,19,4,4,1
7,8,28,16,17,9,4,3,0
3,5,8,9,8,4,0,2,0
