580585,144732,26595,4410,712,128,21,4,0
116526,53543,15442,3673,760,137,30,5,1
19821,13710,5458,1687,464,96,27,11,1
3374,3122,1582,609,213,55,14,5,0
558,633,441,201,72,24,7,4,2
82,139,93,54,25,7,5,1,0
15,21,25,8,7,3,0,1,0
2,6,4,5,2,0,0,0,0
0,0,0,0,0,0,0,0,0
