507388,134988,27779,5468,1040,192,41,5,1
127332,70142,23321,6493,1630,414,109,23,7
26242,23333,11220,4154,1287,402,116,20,7
5284,6326,4156,2001,780,268,86,37,5
1078,1770,1362,798,377,143,60,23,6
195,392,432,300,154,75,23,10,7
36,111,99,120,59,35,23,7,3
10,28,39,20,22,15,8,3,2
4,9,10,7,5,8,7,5,3
