602571,136997,23278,3590,530,92,8,0,0
116361,51069,13559,2986,587,127,20,5,0
18865,12636,4766,1359,378,90,25,3,1
3103,2788,1378,529,174,43,10,1,0
498,551,361,144,61,17,6,0,0
75,119,79,27,25,8,8,0,0
9,25,17,11,7,3,1,0,0
2,4,6,5,1,0,0,1,0
0,0,0,0,0,0,0,0,0
