500544,139294,30886,6439,1421,308,63,18,0
116195,72078,26244,7901,2193,531,147,39,0
23496,23413,12654,5057,1882,537,193,72,0
4769,6454,4714,2407,1050,401,140,63,0
922,1617,1462,956,475,224,87,45,0
218,412,470,350,182,91,64,38,0
32,107,126,113,82,46,23,20,0
9,33,39,57,30,33,13,21,0
0,0,0,0,0,0,0,0,0
