507571,137879,29872,6335,1318,285,46,11,0
116692,71009,25675,7472,2009,495,127,43,0
23128,23225,12491,4809,1647,574,143,49,0
4598,6214,4537,2307,953,373,133,58,0
914,1531,1429,892,502,210,91,41,0
176,368,425,333,173,100,35,27,0
42,79,105,94,79,41,23,17,0
13,21,42,35,32,29,15,8,0
0,0,0,0,0,0,0,0,0
