538232,134904,25584,4655,856,140,28,8,2
127049,65131,20058,5112,1166,261,65,8,2
24139,19760,8909,3099,942,251,48,16,3
4527,4950,3006,1339,460,159,50,11,6
762,1203,925,512,199,80,32,4,6
138,269,263,174,89,35,16,4,2
29,65,65,57,22,15,8,2,0
5,9,18,16,11,5,1,0,1
0,4,4,2,7,1,3,0,1
