583460,135711,24531,4335,735,129,26,10,0
119121,55424,16129,3844,911,161,52,10,0
19835,14697,6083,1895,531,140,32,11,0
3224,3318,1811,768,212,84,20,13,0
538,680,480,231,91,36,8,3,0
113,143,136,81,33,9,6,5,0
17,24,36,31,6,4,1,1,0
3,7,4,6,3,0,0,1,0
0,0,0,0,0,0,0,0,0
