583797,134379,23848,4058,691,123,14,3,0
121304,54815,15604,3732,783,165,30,4,0
20871,14748,5883,1900,473,131,32,7,0
3470,3425,1813,770,221,71,19,13,0
595,716,476,236,92,28,8,5,0
96,143,126,79,41,8,6,2,0
17,37,36,21,13,4,2,0,0
4,1,3,4,3,1,0,0,0
0,0,0,0,0,0,0,0,0
