494234,138989,31216,6580,1466,302,59,20,0
116623,73035,27005,8206,2382,586,174,46,0
23632,23851,13125,5492,2000,588,203,73,0
4805,6811,4822,2639,1145,449,156,69,0
957,1763,1694,1087,572,232,115,64,0
183,431,451,375,201,126,60,41,0
41,105,135,113,105,50,28,17,0
15,35,54,55,37,30,20,25,0
0,0,0,0,0,0,0,0,0
