581921,134573,24146,4065,706,111,20,4,0
121602,55153,15697,3653,801,171,32,12,0
20975,14874,6099,1919,487,120,32,7,0
3605,3457,1814,770,205,61,12,3,0
586,768,529,235,100,30,13,1,0
99,148,129,76,33,11,7,1,0
14,28,29,24,5,4,0,0,0
3,2,5,3,4,3,2,1,0
0,0,0,0,0,0,0,0,0
