502777,135290,27903,5672,1121,208,47,10,1
128140,71119,23810,6773,1618,406,113,28,4
26629,23615,11263,4305,1356,355,106,31,3
5438,6577,4215,2001,821,256,90,30,6
1103,1721,1357,797,400,155,49,23,3
227,406,426,289,149,65,26,9,2
34,106,126,98,60,27,13,4,3
8,26,26,30,20,12,5,5,1
3,3,11,9,8,4,6,7,1
