592289,140519,24884,4001,690,124,26,2,1
116138,52162,14553,3378,685,149,31,9,1
19108,13118,5168,1558,423,101,19,7,0
3090,3018,1559,584,179,60,19,1,2
506,619,407,212,63,23,8,3,0
75,123,106,56,28,5,4,0,0
14,22,16,16,3,5,0,2,0
2,5,7,4,6,2,0,2,0
0,0,0,0,0,0,0,0,0
