503094,138367,30274,6295,1408,266,63,19,0
117371,71888,25643,7662,2089,578,126,35,0
23327,23066,12626,5121,1782,522,164,73,0
4685,6543,4605,2517,978,398,126,58,0
921,1571,1433,972,465,228,79,49,0
196,389,465,320,214,113,58,23,0
34,99,124,108,73,44,23,19,0
11,25,37,43,30,35,10,20,0
0,0,0,0,0,0,0,0,0
