501595,139644,30817,6519,1377,275,71,11,0
116722,71282,26094,7780,2098,562,128,31,0
23793,22991,12611,5038,1745,565,149,54,0
4650,6441,4643,2413,991,385,149,61,0
975,1580,1524,948,530,203,86,47,0
176,360,416,368,189,102,52,27,0
41,102,120,116,63,40,25,16,0
7,22,36,40,45,22,19,18,0
0,0,0,0,0,0,0,0,0
