593306,135043,23785,3947,695,124,13,6,0
117419,53435,15073,3564,767,167,55,9,0
19251,13912,5690,1880,479,122,38,9,0
3077,3038,1615,646,229,67,16,8,0
505,645,424,254,87,33,10,2,0
83,117,121,70,23,7,4,3,0
16,28,24,11,8,6,0,1,0
7,8,8,3,4,1,2,0,0
0,0,0,0,0,0,0,0,0
