506520,139494,29966,6381,1391,313,58,16,0
116725,70693,25757,7657,2027,514,131,38,0
23099,22855,12176,4940,1739,470,148,66,0
4555,6092,4419,2346,971,344,146,51,0
936,1518,1439,886,494,216,92,49,0
183,378,408,311,182,109,40,28,0
32,83,118,91,80,38,23,13,0
3,18,34,29,33,21,7,10,0
0,0,0,0,0,0,0,0,0
