500317,139223,30600,6558,1342,292,67,12,0
116588,71690,26340,7974,2182,560,139,48,0
23761,23468,12564,5197,1824,567,185,81,0
4733,6479,4744,2429,1079,369,154,65,0
905,1611,1447,1036,492,227,85,34,0
209,423,439,328,211,108,51,30,0
36,85,111,110,85,45,18,21,0
15,27,50,40,35,29,15,11,0
0,0,0,0,0,0,0,0,0
