581241,134299,23981,4075,694,106,21,5,0
122440,55196,15571,3676,813,171,35,12,0
21338,14746,6062,1901,526,115,24,13,0
3535,3551,1832,774,246,68,25,2,0
602,790,530,251,83,32,6,4,0
101,143,108,70,27,16,6,2,0
16,29,25,19,11,2,3,3,0
5,5,5,6,2,4,0,0,0
0,0,0,0,0,0,0,0,0
