588988,143244,25505,4161,685,124,16,1,0
116234,52547,14424,3402,709,146,36,2,0
19140,12981,5129,1512,388,83,20,2,1
3061,2944,1498,550,158,53,19,3,1
491,637,364,180,55,21,4,3,2
86,116,84,47,16,6,4,1,1
4,30,18,19,5,5,0,2,0
5,14,3,6,2,1,1,0,0
0,0,0,0,0,0,0,0,0
