583696,142521,25678,4376,753,119,19,3,0
116766,53695,15090,3575,762,154,38,1,2
19661,13731,5568,1752,454,123,35,3,1
3209,3138,1636,639,192,67,15,1,0
513,683,410,203,81,28,9,6,0
83,143,109,55,30,15,5,2,0
11,44,24,18,11,4,2,2,0
4,6,10,6,6,1,2,0,1
0,0,0,0,0,0,0,0,0
