511701,135887,27295,5336,1020,183,45,4,0
128145,69856,22369,6105,1523,374,89,22,4
25989,22508,10727,3985,1201,390,102,24,6
5168,6062,3979,1836,727,236,78,31,10
970,1542,1210,769,359,139,49,14,5
201,382,336,237,125,62,13,6,0
43,90,103,77,68,18,7,3,3
10,24,27,22,19,9,2,3,4
0,2,5,7,7,8,0,1,2
