537530,133451,25571,4688,876,157,28,9,1
126826,65478,20540,5278,1263,255,51,15,3
24046,19996,9063,3195,962,247,56,12,2
4491,5306,3088,1465,523,188,50,17,5
827,1230,996,538,230,71,27,11,5
141,288,251,159,93,38,15,1,4
26,53,71,50,32,14,6,4,3
6,15,15,19,4,6,1,1,0
0,1,3,6,1,3,3,0,0
