578145,134289,24288,4182,723,134,21,3,0
121249,56475,16452,3905,858,190,49,13,0
21099,15399,6443,1997,583,137,33,13,0
3481,3514,2041,779,263,83,18,11,0
607,847,543,247,117,52,13,9,0
100,158,123,74,42,20,5,3,0
18,31,33,29,11,3,2,1,0
4,12,14,8,1,0,2,1,0
0,0,0,0,0,0,0,0,0
