512563,135712,27377,5332,1046,186,40,4,0
128218,69004,22594,6272,1596,349,73,31,3
25842,22665,10676,3891,1338,344,78,25,9
4997,6106,3897,1790,684,246,64,23,7
981,1551,1217,702,333,113,48,22,6
185,347,375,264,134,52,15,10,4
49,78,100,72,62,22,10,3,3
4,24,26,24,18,11,6,5,2
3,4,10,11,6,3,1,1,1
