603292,140179,24032,3807,629,85,17,3,0
114468,50176,13496,2995,598,112,25,6,2
17969,12354,4705,1366,367,71,25,3,0
2825,2465,1294,462,160,56,12,2,2
467,524,352,133,41,11,5,1,0
70,100,75,46,12,6,1,1,0
19,20,18,9,8,5,1,0,0
4,1,6,1,2,1,0,0,0
0,0,0,0,0,0,0,0,0
