583638,134297,23807,4072,683,138,28,5,0
121235,54978,15684,3701,789,185,32,6,0
20763,14802,5983,1936,541,137,35,7,0
3420,3383,1779,712,247,77,14,8,0
617,746,482,238,94,38,9,6,0
100,142,137,76,31,16,1,1,0
19,30,38,16,3,3,2,1,0
5,5,7,5,8,0,2,0,0
0,0,0,0,0,0,0,0,0
